YY	MM	DD	HH	"1"	"2"	tot_average
2001	 4	 6	24	3.573	2.485	3.189
2001	 4	 7	24	2.456	2.005	2.297
2001	 4	 8	24	1.772	1.704	1.748
2001	 4	 9	24	2.020	1.845	1.959
2001	 4	10	24	2.959	2.536	2.810
2001	 4	11	24	2.073	1.352	1.818
2001	 4	12	24	3.092	2.959	3.045
2001	 4	13	24	2.980	3.004	2.989
2001	 4	14	24	2.490	2.032	2.328
2001	 4	15	24	3.215	2.569	2.987
2001	 4	16	24	1.771	1.561	1.697
2001	 4	17	24	2.125	1.607	1.942
2001	 4	18	24	3.489	2.432	3.116
2001	 4	19	24	2.688	1.954	2.428
2001	 4	20	24	1.663	1.116	1.470
2001	 4	21	24	3.091	2.458	2.867
2001	 4	22	24	1.870	1.160	1.619
2001	 4	23	24	1.873	1.684	1.806
2001	 4	24	24	1.981	1.353	1.759
2001	 4	25	24	3.373	2.890	3.202
2001	 4	26	24	3.344	2.391	3.008
2001	 4	27	24	2.274	1.615	2.041
2001	 4	28	24	3.397	2.366	3.033
2001	 4	29	24	2.243	1.907	2.124
2001	 4	30	24	2.582	2.365	2.506
2001	 5	 1	24	2.077	1.691	1.941
2001	 5	 2	24	2.800	2.309	2.627
2001	 5	 3	24	3.339	2.642	3.093
2001	 5	 4	24	1.906	1.600	1.798
2001	 5	 5	24	2.722	2.037	2.480
2001	 5	 6	24	2.019	1.392	1.798
2001	 5	 7	24	1.798	1.473	1.684
2001	 5	 8	24	1.452	1.156	1.348
2001	 5	 9	24	2.050	1.594	1.889
2001	 5	10	24	2.020	1.772	1.933
2001	 5	11	24	2.466	1.897	2.265
2001	 5	12	24	2.346	1.895	2.187
2001	 5	13	24	2.216	1.585	1.993
2001	 5	14	24	2.899	2.122	2.625
2001	 5	15	24	2.514	1.441	2.135
2001	 5	16	24	2.913	1.957	2.575
2001	 5	17	24	2.094	1.507	1.887
2001	 5	18	24	2.561	1.785	2.287
2001	 5	19	24	2.194	1.807	2.057
2001	 5	20	24	1.469	0.923	1.276
2001	 5	21	24	1.680	1.136	1.488
2001	 5	22	24	1.919	1.385	1.731
2001	 5	23	24	2.218	1.566	1.988
2001	 5	24	24	1.619	1.058	1.421
2001	 5	25	24	1.895	1.285	1.680
2001	 5	26	24	1.579	0.799	1.303
2001	 5	27	24	2.363	1.596	2.092
2001	 5	28	24	2.757	2.307	2.598
2001	 5	29	24	2.893	2.464	2.741
2001	 5	30	24	2.163	1.535	1.941
2001	 5	31	24	2.276	1.605	2.039
2001	 6	 1	24	2.234	1.629	2.021
2001	 6	 2	24	3.287	1.882	2.791
2001	 6	 3	24	3.277	2.404	2.969
2001	 6	 4	24	3.126	2.706	2.978
2001	 6	 5	24	1.661	1.188	1.494
2001	 6	 6	24	1.897	1.014	1.585
2001	 6	 7	24	2.726	1.747	2.380
2001	 6	 8	24	1.537	0.935	1.325
2001	 6	 9	24	1.258	0.828	1.106
2001	 6	10	24	1.818	1.364	1.658
2001	 6	11	24	1.900	1.141	1.632
2001	 6	12	24	2.474	1.615	2.171
2001	 6	13	24	1.489	0.755	1.230
2001	 6	14	24	1.339	0.922	1.192
2001	 6	15	24	1.905	1.197	1.655
2001	 6	16	24	1.981	1.304	1.742
2001	 6	17	24	2.295	1.283	1.938
2001	 6	18	24	1.980	1.297	1.739
2001	 6	19	24	2.219	1.662	2.023
2001	 6	20	24	1.715	1.134	1.510
2001	 6	21	24	2.185	1.034	1.778
2001	 6	22	24	2.019	1.287	1.760
2001	 6	23	24	2.729	2.178	2.535
2001	 6	24	24	1.973	1.386	1.766
2001	 6	25	24	1.726	1.083	1.499
2001	 6	26	24	1.559	0.982	1.355
2001	 6	27	24	1.798	1.173	1.577
2001	 6	28	24	1.829	1.298	1.642
2001	 6	29	24	1.560	1.064	1.385
2001	 6	30	24	1.476	0.794	1.235
2001	 7	 1	24	2.097	1.536	1.899
2001	 7	 2	24	1.770	1.078	1.525
2001	 7	 3	24	1.682	1.190	1.508
2001	 7	 4	24	1.942	1.274	1.706
2001	 7	 5	24	1.788	1.233	1.592
2001	 7	 6	24	2.853	2.209	2.625
2001	 7	 7	24	2.582	1.785	2.301
2001	 7	 8	24	2.913	2.122	2.634
2001	 7	 9	24	2.812	2.068	2.549
2001	 7	10	24	2.321	1.154	1.909
2001	 7	11	24	3.005	1.858	2.600
2001	 7	12	24	2.700	1.648	2.328
2001	 7	13	24	2.313	1.437	2.004
2001	 7	14	24	2.851	1.779	2.473
2001	 7	15	24	1.928	0.996	1.598
2001	 7	16	24	1.645	0.852	1.365
2001	 7	17	24	1.421	0.691	1.163
2001	 7	18	24	2.189	1.215	1.845
2001	 7	19	24	2.361	1.255	1.970
2001	 7	20	24	1.838	0.863	1.494
2001	 7	21	24	1.861	1.056	1.577
2001	 7	22	24	1.578	0.780	1.296
2001	 7	23	24	1.673	1.122	1.478
2001	 7	24	24	1.645	1.125	1.461
2001	 7	25	24	1.941	1.084	1.639
2001	 7	26	24	1.520	0.929	1.311
2001	 7	27	24	1.267	0.782	1.095
2001	 7	28	24	1.485	0.779	1.235
2001	 7	29	24	1.808	1.049	1.540
2001	 7	30	24	1.686	0.849	1.391
2001	 7	31	24	2.175	1.113	1.800
2001	 8	 1	24	1.589	0.847	1.327
2001	 8	 2	24	1.910	1.189	1.656
2001	 8	 3	24	2.353	1.639	2.101
2001	 8	 4	24	1.712	1.132	1.507
2001	 8	 5	24	2.422	1.381	2.054
2001	 8	 6	24	2.269	1.345	1.943
2001	 8	 7	24	3.104	1.904	2.680
2001	 8	 8	24	3.306	1.860	2.796
2001	 8	 9	24	2.394	1.426	2.052
2001	 8	10	24	2.214	1.329	1.902
2001	 8	11	24	1.707	0.812	1.391
2001	 8	12	24	2.421	1.143	1.970
2001	 8	13	24	2.271	1.411	1.967
2001	 8	14	24	1.736	0.951	1.459
2001	 8	15	24	3.030	2.299	2.772
2001	 8	16	24	2.531	1.615	2.208
2001	 8	17	24	1.557	0.990	1.357
2001	 8	18	24	1.746	1.042	1.497
2001	 8	19	24	1.731	1.247	1.560
2001	 8	20	24	1.674	0.899	1.400
2001	 8	21	24	1.471	0.854	1.254
2001	 8	22	24	1.081	0.818	0.988
