Globalstrahlung [W/m²d] []
YYYY	MM	DD	HH	877	882	720	385	480	227	384	214	385	877
YYYY	MM	DD	HH	4623488.7988	4623101.10891	4621947.43676	4609997.7677	4606797.8645	4623183	4605986	4611169	4610065	4623539
YYYY	MM	DD	HH	5623995.47668	5624003.77103	5629667.1442	5649664.40457	5641616.25068	5667440	5646718	5650845	5648627	5622933
YYYY	MM	DD	HH	RStat1	RStat2	RStat3	RStat4	RStat5	RStat6	RStat7	RStat8	RStat9	RStat10
2003	03	04	24	1476.6850	1326.5	1022.8600	 548.2	9999.0	9999	9999	9999	9999	9999
2003	03	05	24	9999.0000	1854.8	2954.3600	2612.3	9999.0	9999	9999	9999	9999	9999
2003	03	06	24	9999.0000	2483.9	3493.2500	2979.6	9999.0	9999	9999	9999	9999	9999
2003	03	07	24	9999.0000	 985.4	 577.7200	 504.3	9999.0	9999	9999	9999	9999	9999
2003	03	08	24	9999.0000	2523.7	3272.6600	2508.0	9999.0	9999	9999	9999	9999	9999
2003	03	09	24	9999.0000	 470.4	 767.8800	1432.3	9999.0	9999	9999	9999	9999	9999
2003	03	10	24	9999.0000	3789.3	4268.6600	3920.3	9999.0	9999	9999	9999	9999	9999
2003	03	11	24	9999.0000	1615.6	1899.4200	1533.6	9999.0	9999	9999	9999	9999	9999
2003	03	12	24	9999.0000	1161.7	1378.3400	2044.0	9999.0	9999	9999	9999	9999	9999
2003	03	13	24	9999.0000	2372.3	2066.5500	2970.1	9999.0	9999	9999	9999	9999	9999
2003	03	14	24	9999.0000	1124.0	 582.7400	 703.0	9999.0	9999	9999	9999	9999	9999
2003	03	15	24	2448.9530	2394.6	2097.7400	3074.8	9999.0	9999	9999	9999	9999	9999
2003	03	16	24	9999.0000	3888.1	4490.8300	4061.1	9999.0	9999	9999	9999	9999	9999
2003	03	17	24	9999.0000	2330.6	2694.7900	2791.7	9999.0	9999	9999	9999	9999	9999
2003	03	18	24	9999.0000	3382.9	3782.3000	3862.5	9999.0	9999	9999	9999	9999	9999
2003	03	19	24	9999.0000	4262.5	4771.4100	4666.2	9999.0	9999	9999	9999	9999	9999
2003	03	20	24	9999.0000	 828.2	 574.6800	 493.1	9999.0	9999	9999	9999	9999	9999
2003	03	21	24	4254.9104	4154.7	4790.4700	9999.0	9999.0	9999	9999	9999	9999	9999
2003	03	22	24	4793.3712	4568.3	5101.4800	9999.0	9999.0	9999	9999	9999	9999	9999
2003	03	23	24	4831.7638	4696.7	5159.5700	9999.0	9999.0	9999	9999	9999	9999	9999
2003	03	24	24	4933.0643	4817.1	5317.9100	5239.2	9999.0	9999	9999	9999	9999	9999
2003	03	25	24	9999.0000	3993.8	4109.4100	3952.0	9999.0	9999	9999	9999	9999	9999
2003	03	26	24	9999.0000	4297.0	3938.9100	4271.6	9999.0	9999	9999	9999	9999	9999
2003	03	27	24	9999.0000	4337.6	4554.6100	4438.2	9999.0	9999	9999	9999	9999	9999
2003	03	28	24	9999.0000	4683.5	4968.0300	4286.3	9999.0	9999	9999	9999	9999	9999
2003	03	29	24	4702.4880	4663.8	5203.8000	5010.0	9999.0	9999	9999	9999	9999	9999
2003	03	30	24	9999.0000	2706.3	2840.1800	3361.4	9999.0	9999	9999	9999	9999	9999
2003	03	31	24	9999.0000	3143.6	3565.3800	3900.7	9999.0	9999	9999	9999	9999	9999
2003	04	01	24	4969.2390	4902.0	5461.0000	5205.0	9999.0	9999	9999	9999	9999	9999
2003	04	02	24	9999.0000	1747.4	1979.0600	2564.7	9999.0	9999	9999	9999	9999	9999
2003	04	03	24	9999.0000	1684.1	2007.5800	2630.5	9999.0	9999	9999	9999	9999	9999
2003	04	04	24	9999.0000	5097.4	5663.2600	5500.1	9999.0	9999	9999	9999	9999	9999
2003	04	05	24	9999.0000	1760.1	1801.3800	2133.1	9999.0	9999	9999	9999	9999	9999
2003	04	06	24	3032.5930	2932.3	2834.0100	3999.7	9999.0	9999	9999	9999	9999	9999
2003	04	07	24	2729.5560	2378.8	1199.7600	1742.7	9999.0	9999	9999	9999	9999	9999
2003	04	08	24	3518.7300	3235.6	2900.1700	3088.9	9999.0	9999	9999	9999	9999	9999
2003	04	09	24	9999.0000	4009.2	3991.5200	4007.0	9999.0	9999	9999	9999	9999	9999
2003	04	10	24	9999.0000	4212.8	4139.5500	5065.1	9999.0	9999	9999	9999	9999	9999
2003	04	11	24	9999.0000	2053.7	2143.8500	2749.6	9999.0	9999	9999	9999	9999	9999
2003	04	12	24	9999.0000	5716.3	6265.8000	5845.2	9999.0	9999	9999	9999	9999	9999
2003	04	13	24	9999.0000	5559.9	5806.8000	5975.2	9999.0	9999	9999	9999	9999	9999
2003	04	14	24	6113.4152	6002.6	6482.7000	6144.2	9999.0	9999	9999	9999	9999	9999
2003	04	15	24	5978.7650	5821.3	6274.0000	6022.6	9999.0	9999	9999	9999	9999	9999
2003	04	16	24	5948.6858	5938.3	6415.9000	6186.2	9999.0	9999	9999	9999	9999	9999
2003	04	17	24	6207.2635	6122.8	6530.7000	6300.1	9999.0	9999	9999	9999	9999	9999
2003	04	18	24	2622.4954	2077.2	1329.6700	1188.3	9999.0	9999	9999	9999	9999	9999
2003	04	19	24	9999.0000	1038.2	 929.9900	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	20	24	9999.0000	6154.4	6597.6600	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	21	24	9999.0000	6109.3	6449.0200	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	22	24	9999.0000	9999.0	6382.4800	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	23	24	9999.0000	9999.0	5853.6600	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	24	24	9999.0000	9999.0	5717.9500	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	25	24	9999.0000	9999.0	4383.0400	9999.0	9999.0	9999	9999	9999	9999	9999
2003	04	26	24	9999.0000	9999.0	5260.0200	4011.2	9999.0	9999	9999	9999	9999	9999
2003	04	27	24	9999.0000	9999.0	3500.0500	5009.4	9999.0	9999	9999	9999	9999	9999
2003	04	28	24	2945.6160	9999.0	3737.1800	3830.1	9999.0	9999	9999	9999	9999	9999
2003	04	29	24	9999.0000	9999.0	3075.9800	3014.2	9999.0	9999	9999	9999	9999	9999
2003	04	30	24	9999.0000	9999.0	3696.8600	3095.1	9999.0	9999	9999	9999	9999	9999
2003	05	01	24	9999.0000	9999.0	5685.2400	5799.4	9999.0	9999	9999	9999	9999	9999
2003	05	02	24	5692.0700	9999.0	6223.5700	5755.5	9999.0	9999	9999	9999	9999	9999
2003	05	03	24	3110.7070	9999.0	3226.3800	3902.6	9999.0	9999	9999	9999	9999	9999
2003	05	04	24	9999.0000	9999.0	7557.5600	7313.1	9999.0	9999	9999	9999	9999	9999
2003	05	05	24	9999.0000	9999.0	7540.8100	7263.2	9999.0	9999	9999	9999	9999	9999
2003	05	06	24	9999.0000	9999.0	6525.1900	6311.2	9999.0	9999	9999	9999	9999	9999
2003	05	07	24	6585.8125	9999.0	6893.7000	6461.2	9999.0	9999	9999	9999	9999	9999
2003	05	08	24	9999.0000	9999.0	6469.1000	5964.4	9999.0	9999	9999	9999	9999	9999
2003	05	09	24	9999.0000	9999.0	2707.6300	3159.9	9999.0	9999	9999	9999	9999	9999
2003	05	10	24	9999.0000	9999.0	1872.9900	2577.5	9999.0	9999	9999	9999	9999	9999
2003	05	11	24	9999.0000	9999.0	2945.8400	4817.9	9999.0	9999	9999	9999	9999	9999
2003	05	12	24	9999.0000	9999.0	4642.3700	3940.8	9999.0	9999	9999	9999	9999	9999
2003	05	13	24	9999.0000	9999.0	2641.8000	2556.4	9999.0	9999	9999	9999	9999	9999
2003	05	14	24	9999.0000	9999.0	5827.8500	4809.3	9999.0	9999	9999	9999	9999	9999
2003	05	15	24	9999.0000	9999.0	3474.5000	4075.1	9999.0	9999	9999	9999	9999	9999
2003	05	16	24	5969.3757	9999.0	5144.7900	5859.7	9999.0	9999	9999	9999	9999	9999
2003	05	17	24	9999.0000	9999.0	6328.1000	5336.7	9999.0	9999	9999	9999	9999	9999
2003	05	18	24	9999.0000	9999.0	5035.4000	5115.6	9999.0	9999	9999	9999	9999	9999
2003	05	19	24	9999.0000	9999.0	3360.2700	3409.1	9999.0	9999	9999	9999	9999	9999
2003	05	20	24	9999.0000	9999.0	4030.0500	4272.5	9999.0	9999	9999	9999	9999	9999
2003	05	21	24	9999.0000	9999.0	5531.7000	5474.7	9999.0	9999	9999	9999	9999	9999
2003	05	22	24	9999.0000	9999.0	4186.5000	5739.9	9999.0	9999	9999	9999	9999	9999
2003	05	23	24	9999.0000	9999.0	4203.9000	4498.4	9999.0	9999	9999	9999	9999	9999
2003	05	24	24	9999.0000	9999.0	7903.3000	7962.9	9999.0	9999	9999	9999	9999	9999
2003	05	25	24	9999.0000	9999.0	5959.6000	7047.4	9999.0	9999	9999	9999	9999	9999
2003	05	26	24	9999.0000	9999.0	1593.3500	2813.7	9999.0	9999	9999	9999	9999	9999
2003	05	27	24	3411.3885	9999.0	2792.3000	3381.0	9999.0	9999	9999	9999	9999	9999
2003	05	28	24	5204.8250	9999.0	6080.8700	5218.1	9999.0	9999	9999	9999	9999	9999
2003	05	29	24	9999.0000	9999.0	7935.8000	7809.8	9999.0	9999	9999	9999	9999	9999
2003	05	30	24	9999.0000	9999.0	8616.5000	8375.7	9999.0	9999	9999	9999	9999	9999
2003	05	31	24	9999.0000	9999.0	3829.2100	4336.5	9999.0	9999	9999	9999	9999	9999
2003	06	01	24	6772.7850	9999.0	6829.4000	7488.1	9999.0	9999	9999	9999	9999	9999
2003	06	02	24	7827.6035	9999.0	8089.1000	9999.0	9999.0	9999	9999	9999	9999	9999
2003	06	03	24	9999.0000	9999.0	7859.2000	6213.6	9999.0	9999	9999	9999	9999	9999
2003	06	04	24	9999.0000	9999.0	8297.4500	7914.7	9999.0	9999	9999	9999	9999	9999
2003	06	05	24	9999.0000	9999.0	4865.8800	5010.3	9999.0	9999	9999	9999	9999	9999
2003	06	06	24	9999.0000	9999.0	2345.5300	2050.5	9999.0	9999	9999	9999	9999	9999
2003	06	07	24	6953.5018	9999.0	7844.6000	7430.4	9999.0	9999	9999	9999	9999	9999
2003	06	08	24	9999.0000	9999.0	8268.4900	8005.3	9999.0	9999	9999	9999	9999	9999
2003	06	09	24	9999.0000	9999.0	7652.5400	7322.3	9999.0	9999	9999	9999	9999	9999
2003	06	10	24	9999.0000	9999.0	8163.4100	7762.2	9999.0	9999	9999	9999	9999	9999
2003	06	11	24	9999.0000	9999.0	3850.3700	4362.0	9999.0	9999	9999	9999	9999	9999
2003	06	12	24	7564.1770	9999.0	7307.6000	7444.2	9999.0	9999	9999	9999	9999	9999
2003	06	13	24	9999.0000	9999.0	4086.0500	5284.8	9999.0	9999	9999	9999	9999	9999
2003	06	14	24	9999.0000	9999.0	6462.4100	7049.5	9999.0	9999	9999	9999	9999	9999
2003	06	15	24	7681.2100	9999.0	8339.5800	8155.0	9999.0	9999	9999	9999	9999	9999
2003	06	16	24	7604.8950	9999.0	6976.4700	7490.9	9999.0	9999	9999	9999	9999	9999
2003	06	17	24	7553.2340	9999.0	7613.8900	7653.9	9999.0	9999	9999	9999	9999	9999
2003	06	18	24	9999.0000	9999.0	3724.6500	3383.4	9999.0	9999	9999	9999	9999	9999
2003	06	19	24	9999.0000	9999.0	2505.5000	2833.2	9999.0	9999	9999	9999	9999	9999
2003	06	20	24	9999.0000	9999.0	5631.4300	6091.6	9999.0	9999	9999	9999	9999	9999
2003	06	21	24	6299.2534	9999.0	6450.5800	5920.6	9999.0	9999	9999	9999	9999	9999
2003	06	22	24	9999.0000	9999.0	7591.2300	7166.3	9999.0	9999	9999	9999	9999	9999
2003	06	23	24	9999.0000	9999.0	6661.8100	6397.4	9999.0	9999	9999	9999	9999	9999
2003	06	24	24	9999.0000	9999.0	7768.8900	7081.8	9999.0	9999	9999	9999	9999	9999
2003	06	25	24	9999.0000	9999.0	6579.9700	6462.8	9999.0	9999	9999	9999	9999	9999
2003	06	26	24	9999.0000	9999.0	5162.9100	5500.7	9999.0	9999	9999	9999	9999	9999
2003	06	27	24	9999.0000	9999.0	6293.7200	7240.7	9999.0	9999	9999	9999	9999	9999
2003	06	28	24	9999.0000	9999.0	6171.7200	7418.8	9999.0	9999	9999	9999	9999	9999
2003	06	29	24	9999.0000	9999.0	5259.2100	5783.4	9999.0	9999	9999	9999	9999	9999
2003	06	30	24	9999.0000	9999.0	6868.3000	5896.1	9999.0	9999	9999	9999	9999	9999
2003	07	01	24	9999.0000	9999.0	 808.4200	 803.3	9999.0	9999	9999	9999	9999	9999
2003	07	02	24	4987.7990	9999.0	5800.4500	5078.2	9999.0	9999	9999	9999	9999	9999
2003	07	03	24	3026.3055	9999.0	3637.5100	4166.0	9999.0	9999	9999	9999	9999	9999
2003	07	04	24	3664.1550	9999.0	4863.0500	4781.9	9999.0	9999	9999	9999	9999	9999
2003	07	05	24	9999.0000	9999.0	1139.8700	1730.2	9999.0	9999	9999	9999	9999	9999
2003	07	06	24	9999.0000	9999.0	2473.0700	2666.0	9999.0	9999	9999	9999	9999	9999
2003	07	07	24	9999.0000	9999.0	3843.7200	4477.7	9999.0	9999	9999	9999	9999	9999
2003	07	08	24	9999.0000	9999.0	5034.3800	4996.7	9999.0	9999	9999	9999	9999	9999
2003	07	09	24	9999.0000	9999.0	3720.1600	4269.3	9999.0	9999	9999	9999	9999	9999
2003	07	10	24	9999.0000	9999.0	4474.0800	4785.7	9999.0	9999	9999	9999	9999	9999
2003	07	11	24	6183.1920	9999.0	6950.7800	7464.4	9999.0	9999	9999	9999	9999	9999
2003	07	12	24	9999.0000	9999.0	4776.4300	5746.0	9999.0	9999	9999	9999	9999	9999
2003	07	13	24	9999.0000	9999.0	4294.3000	4691.3	9999.0	9999	9999	9999	9999	9999
2003	07	14	24	9999.0000	9999.0	8080.0500	7567.5	9999.0	9999	9999	9999	9999	9999
2003	07	15	24	9999.0000	9999.0	7238.8300	7311.9	9999.0	9999	9999	9999	9999	9999
2003	07	16	24	9999.0000	9999.0	8221.5800	6701.8	9999.0	9999	9999	9999	9999	9999
2003	07	17	24	9999.0000	9999.0	3211.6700	3647.9	9999.0	9999	9999	9999	9999	9999
2003	07	18	24	9999.0000	9999.0	5797.6700	5588.7	9999.0	9999	9999	9999	9999	9999
2003	07	19	24	7606.8320	9999.0	7159.0000	6986.6	9999.0	9999	9999	9999	9999	9999
2003	07	20	24	9999.0000	9999.0	8206.4000	7802.5	9999.0	9999	9999	9999	9999	9999
2003	07	21	24	9999.0000	9999.0	6667.8000	6530.4	9999.0	9999	9999	9999	9999	9999
2003	07	22	24	9999.0000	9999.0	4727.7200	5802.4	9999.0	9999	9999	9999	9999	9999
2003	07	23	24	9999.0000	9999.0	4016.4800	4307.7	9999.0	9999	9999	9999	9999	9999
2003	07	24	24	9999.0000	9999.0	6754.7200	5968.7	9999.0	9999	9999	9999	9999	9999
2003	07	25	24	9999.0000	9999.0	4560.2700	4681.6	9999.0	9999	9999	9999	9999	9999
2003	07	26	24	3568.1478	9999.0	4212.0000	3626.7	9999.0	9999	9999	9999	9999	9999
2003	07	27	24	9999.0000	9999.0	6647.2200	6277.2	9999.0	9999	9999	9999	9999	9999
2003	07	28	24	9999.0000	9999.0	2748.4600	3141.4	9999.0	9999	9999	9999	9999	9999
2003	07	29	24	9999.0000	9999.0	4489.3300	4051.0	9999.0	9999	9999	9999	9999	9999
2003	07	30	24	9999.0000	9999.0	7679.7300	7343.8	9999.0	9999	9999	9999	9999	9999
2003	07	31	24	9999.0000	9999.0	3893.8800	4283.3	9999.0	9999	9999	9999	9999	9999
2003	08	01	24	9999.0000	9999.0	5470.7800	5929.5	9999.0	9999	9999	9999	9999	9999
2003	08	02	24	9999.0000	9999.0	5336.2800	5817.8	9999.0	9999	9999	9999	9999	9999
2003	08	03	24	9999.0000	9999.0	5169.7200	5876.4	9999.0	9999	9999	9999	9999	9999
2003	08	04	24	6284.6289	9999.0	7109.8700	6683.5	9999.0	9999	9999	9999	9999	9999
2003	08	05	24	6317.8120	9999.0	6657.0000	6372.3	9999.0	9999	9999	9999	9999	9999
2003	08	06	24	9999.0000	9999.0	6532.5400	6239.0	9999.0	9999	9999	9999	9999	9999
2003	08	07	24	9999.0000	9999.0	7234.4600	7039.5	9999.0	9999	9999	9999	9999	9999
2003	08	08	24	9999.0000	9999.0	6764.1000	6549.4	9999.0	9999	9999	9999	9999	9999
2003	08	09	24	9999.0000	9999.0	7057.5700	6807.0	9999.0	9999	9999	9999	9999	9999
2003	08	10	24	9999.0000	9999.0	7177.1800	6948.6	9999.0	9999	9999	9999	9999	9999
2003	08	11	24	9999.0000	9999.0	7369.0500	7145.2	9999.0	9999	9999	9999	9999	9999
2003	08	12	24	9999.0000	9999.0	6777.3300	6571.7	9999.0	9999	9999	9999	9999	9999
2003	08	13	24	9999.0000	9999.0	5214.3400	6023.0	9999.0	9999	9999	9999	9999	9999
2003	08	14	24	9999.0000	9999.0	4146.2300	3744.8	9999.0	9999	9999	9999	9999	9999
2003	08	15	24	9999.0000	9999.0	5750.9200	6112.7	9999.0	9999	9999	9999	9999	9999
2003	08	16	24	6343.8540	9999.0	6754.3200	6343.3	9999.0	9999	9999	9999	9999	9999
2003	08	17	24	9999.0000	9999.0	6765.2800	6598.3	9999.0	9999	9999	9999	9999	9999
2003	08	18	24	9999.0000	9999.0	3891.2000	3612.7	9999.0	9999	9999	9999	9999	9999
2003	08	19	24	9999.0000	9999.0	2421.6600	2975.1	9999.0	9999	9999	9999	9999	9999
2003	08	20	24	9999.0000	9999.0	3630.7900	4705.5	9999.0	9999	9999	9999	9999	9999
2003	08	21	24	4808.9930	9999.0	4452.3000	5130.1	9999.0	9999	9999	9999	9999	9999
2003	08	22	24	5980.7060	9999.0	6519.2300	6124.1	9999.0	9999	9999	9999	9999	9999
2003	08	23	24	9999.0000	9999.0	3469.2700	2963.3	9999.0	9999	9999	9999	9999	9999
2003	08	24	24	9999.0000	9999.0	2825.3700	2756.4	9999.0	9999	9999	9999	9999	9999
2003	08	25	24	9999.0000	9999.0	4975.2000	6237.0	9999.0	9999	9999	9999	9999	9999
2003	08	26	24	9999.0000	9999.0	6077.9000	6007.9	9999.0	9999	9999	9999	9999	9999
2003	08	27	24	3087.5790	9999.0	3101.9900	2929.2	9999.0	9999	9999	9999	9999	9999
2003	08	28	24	9999.0000	9999.0	4164.9400	4465.2	9999.0	9999	9999	9999	9999	9999
2003	08	29	24	9999.0000	9999.0	4196.9800	4018.7	9999.0	9999	9999	9999	9999	9999
2003	08	30	24	2022.0998	9999.0	2546.4000	2105.0	9999.0	9999	9999	9999	9999	9999
2003	08	31	24	9999.0000	9999.0	3788.5000	3390.5	9999.0	9999	9999	9999	9999	9999
2003	09	01	24	9999.0000	9999.0	4011.1900	3947.8	9999.0	9999	9999	9999	9999	9999
2003	09	02	24	9999.0000	9999.0	3204.0600	3095.1	9999.0	9999	9999	9999	9999	9999
2003	09	03	24	9999.0000	9999.0	4155.3000	4791.1	9999.0	9999	9999	9999	9999	9999
2003	09	04	24	9999.0000	9999.0	2209.7900	2331.7	9999.0	9999	9999	9999	9999	9999
2003	09	05	24	9999.0000	9999.0	4115.2300	4536.3	9999.0	9999	9999	9999	9999	9999
2003	09	06	24	9999.0000	9999.0	5602.8000	5467.3	9999.0	9999	9999	9999	9999	9999
2003	09	07	24	9999.0000	9999.0	4915.7300	4982.8	9999.0	9999	9999	9999	9999	9999
2003	09	08	24	9999.0000	9999.0	4271.3000	4075.6	9999.0	9999	9999	9999	9999	9999
2003	09	09	24	2046.1990	9999.0	2624.4400	1919.2	9999.0	9999	9999	9999	9999	9999
2003	09	10	24	2256.6893	9999.0	2230.3300	2365.5	9999.0	9999	9999	9999	9999	9999
2003	09	11	24	1620.7260	9999.0	1273.6700	1864.3	9999.0	9999	9999	9999	9999	9999
2003	09	12	24	2549.9215	9999.0	2457.4000	2324.4	9999.0	9999	9999	9999	9999	9999
2003	09	13	24	1909.2210	9999.0	1826.0400	2706.4	9999.0	9999	9999	9999	9999	9999
2003	09	14	24	9999.0000	9999.0	1684.8100	1913.6	9999.0	9999	9999	9999	9999	9999
2003	09	15	24	9999.0000	9999.0	5202.9900	5055.6	9999.0	9999	9999	9999	9999	9999
2003	09	16	24	9999.0000	9999.0	4048.5600	3990.7	9999.0	9999	9999	9999	9999	9999
2003	09	17	24	9999.0000	9999.0	4768.1400	4342.2	9999.0	9999	9999	9999	9999	9999
2003	09	18	24	9999.0000	9999.0	4886.9300	4781.1	9999.0	9999	9999	9999	9999	9999
2003	09	19	24	9999.0000	9999.0	4983.3400	4886.2	9999.0	9999	9999	9999	9999	9999
2003	09	20	24	9999.0000	9999.0	4819.8000	4667.3	9999.0	9999	9999	9999	9999	9999
2003	09	21	24	9999.0000	9999.0	4772.6500	4679.2	9999.0	9999	9999	9999	9999	9999
2003	09	22	24	9999.0000	9999.0	4608.0700	4465.7	9999.0	9999	9999	9999	9999	9999
2003	09	23	24	9999.0000	9999.0	1578.6900	1544.0	9999.0	9999	9999	9999	9999	9999
2003	09	24	24	3312.7800	9999.0	3052.1900	3652.7	9999.0	9999	9999	9999	9999	9999
2003	09	25	24	9999.0000	9999.0	4505.3000	4363.7	9999.0	9999	9999	9999	9999	9999
2003	09	26	24	9999.0000	9999.0	4655.5000	4555.2	9999.0	9999	9999	9999	9999	9999
2003	09	27	24	9999.0000	9999.0	3567.4000	3235.9	9999.0	9999	9999	9999	9999	9999
2003	09	28	24	9999.0000	9999.0	3100.5000	2522.2	9999.0	9999	9999	9999	9999	9999
2003	09	29	24	9999.0000	9999.0	2378.5100	2815.2	9999.0	9999	9999	9999	9999	9999
2003	09	30	24	9999.0000	9999.0	1990.3600	1777.5	9999.0	9999	9999	9999	9999	9999
2003	10	01	24	2575.5450	9999.0	3629.1500	3408.3	9999.0	9999	9999	9999	9999	9999
2003	10	02	24	9999.0000	9999.0	 555.4400	 818.6	9999.0	9999	9999	9999	9999	9999
2003	10	03	24	9999.0000	9999.0	1515.3500	1562.0	9999.0	9999	9999	9999	9999	9999
2003	10	04	24	9999.0000	9999.0	1465.5200	1583.5	9999.0	9999	9999	9999	9999	9999
2003	10	05	24	9999.0000	9999.0	 537.8300	 626.1	9999.0	9999	9999	9999	9999	9999
2003	10	06	24	9999.0000	9999.0	1862.7600	2438.3	9999.0	9999	9999	9999	9999	9999
2003	10	07	24	9999.0000	9999.0	1426.6700	1529.9	9999.0	9999	9999	9999	9999	9999
2003	10	08	24	9999.0000	9999.0	 744.0600	1657.0	9999.0	9999	9999	9999	9999	9999
2003	10	09	24	1295.5280	9999.0	1365.0600	1978.5	9999.0	9999	9999	9999	9999	9999
2003	10	10	24	 458.9890	9999.0	 488.2700	 796.6	9999.0	9999	9999	9999	9999	9999
2003	10	11	24	1113.9549	9999.0	1483.6200	1805.8	9999.0	9999	9999	9999	9999	9999
2003	10	12	24	9999.0000	9999.0	2630.4000	3118.5	9999.0	9999	9999	9999	9999	9999
2003	10	13	24	9999.0000	9999.0	3063.0800	3117.2	9999.0	9999	9999	9999	9999	9999
2003	10	14	24	2320.7020	9999.0	1548.4800	2124.7	9999.0	9999	9999	9999	9999	9999
2003	10	15	24	1233.2039	9999.0	1340.1800	1340.9	9999.0	9999	9999	9999	9999	9999
2003	10	16	24	1634.8520	9999.0	1522.2100	1993.4	9999.0	9999	9999	9999	9999	9999
2003	10	17	24	2547.0119	9999.0	3027.8900	3323.3	9999.0	9999	9999	9999	9999	9999
2003	10	18	24	3384.2470	9999.0	3343.5000	3278.8	9999.0	9999	9999	9999	9999	9999
2003	10	19	24	9999.0000	9999.0	2365.3500	2690.9	9999.0	9999	9999	9999	9999	9999
2003	10	20	24	9999.0000	9999.0	 583.8000	 763.1	9999.0	9999	9999	9999	9999	9999
2003	10	21	24	9999.0000	9999.0	 293.2600	 420.5	9999.0	9999	9999	9999	9999	9999
2003	10	22	24	9999.0000	9999.0	 257.1400	 411.3	9999.0	9999	9999	9999	9999	9999
2003	10	23	24	9999.0000	9999.0	1375.3300	2699.4	9999.0	9999	9999	9999	9999	9999
2003	10	24	24	9999.0000	9999.0	 654.2600	1335.6	9999.0	9999	9999	9999	9999	9999
2003	10	25	24	1411.3140	9999.0	1339.4800	1931.9	9999.0	9999	9999	9999	9999	9999
2003	10	26	24	 450.2634	9999.0	 360.1100	 540.7	9999.0	9999	9999	9999	9999	9999
2003	10	27	24	1530.4249	9999.0	1089.8200	 779.2	9999.0	9999	9999	9999	9999	9999
2003	10	28	24	9999.0000	9999.0	2993.4600	2565.2	9999.0	9999	9999	9999	9999	9999
2003	10	29	24	9999.0000	9999.0	2217.3300	1546.9	9999.0	9999	9999	9999	9999	9999
2003	10	30	24	9999.0000	9999.0	1437.7600	1099.2	9999.0	9999	9999	9999	9999	9999
2003	10	31	24	1698.5620	9999.0	2047.8800	1705.4	9999.0	9999	9999	9999	9999	9999
2003	11	01	24	 618.5410	9999.0	 643.3700	 561.2	9999.0	9999	9999	9999	9999	9999
2003	11	02	24	9999.0000	9999.0	1914.3300	1626.4	9999.0	9999	9999	9999	9999	9999
2003	11	03	24	9999.0000	9999.0	 722.0600	 602.3	9999.0	9999	9999	9999	9999	9999
2003	11	04	24	9999.0000	9999.0	1751.4300	1441.6	9999.0	9999	9999	9999	9999	9999
2003	11	05	24	9999.0000	9999.0	2197.5000	2214.9	9999.0	9999	9999	9999	9999	9999
2003	11	06	24	9999.0000	9999.0	1960.0900	1791.6	9999.0	9999	9999	9999	9999	9999
2003	11	07	24	9999.0000	9999.0	 214.6500	 281.0	9999.0	9999	9999	9999	9999	9999
2003	11	08	24	9999.0000	9999.0	1322.5100	2195.1	9999.0	9999	9999	9999	9999	9999
2003	11	09	24	9999.0000	9999.0	2113.2900	2144.9	9999.0	9999	9999	9999	9999	9999
2003	11	10	24	9999.0000	9999.0	1682.1100	1571.0	9999.0	9999	9999	9999	9999	9999
2003	11	11	24	9999.0000	9999.0	2152.6500	2071.2	9999.0	9999	9999	9999	9999	9999
2003	11	12	24	9999.0000	9999.0	1961.1900	2046.9	9999.0	9999	9999	9999	9999	9999
2003	11	13	24	1789.8335	9999.0	1842.4500	1802.8	9999.0	9999	9999	9999	9999	9999
2003	11	14	24	 975.4267	9999.0	2233.1500	1718.3	9999.0	9999	9999	9999	9999	9999
2003	11	15	24	9999.0000	9999.0	1531.7300	1495.8	9999.0	9999	9999	9999	9999	9999
2003	11	16	24	9999.0000	9999.0	1732.7000	1514.6	9999.0	9999	9999	9999	9999	9999
2003	11	17	24	9999.0000	9999.0	 158.7100	 403.2	9999.0	9999	9999	9999	9999	9999
2003	11	18	24	9999.0000	9999.0	 252.4100	 600.9	9999.0	9999	9999	9999	9999	9999
2003	11	19	24	 803.8529	9999.0	1021.7400	 907.5	9999.0	9999	9999	9999	9999	9999
2003	11	20	24	9999.0000	9999.0	 670.9200	 665.6	9999.0	9999	9999	9999	9999	9999
2003	11	21	24	9999.0000	9999.0	1400.2300	1422.3	9999.0	9999	9999	9999	9999	9999
2003	11	22	24	9999.0000	9999.0	1205.6500	1085.6	9999.0	9999	9999	9999	9999	9999
2003	11	23	24	9999.0000	9999.0	1176.1800	1433.7	9999.0	9999	9999	9999	9999	9999
2003	11	24	24	1100.7975	9999.0	1230.9800	1338.5	9999.0	9999	9999	9999	9999	9999
2003	11	25	24	9999.0000	9999.0	 954.9700	 990.4	9999.0	9999	9999	9999	9999	9999
2003	11	26	24	9999.0000	9999.0	1174.9900	1253.1	9999.0	9999	9999	9999	9999	9999
2003	11	27	24	9999.0000	9999.0	 604.6800	 931.5	9999.0	9999	9999	9999	9999	9999
